mysql> select story_url,completed from dwg_stories ORDER by 1;
+----------------------------------------------------+-----------+
| story_url                                          | completed |
| /derby/hallow2012/marihall12.htm                   |         1 |
| /derby/hallow2012/shemhall12.htm                   |         1 |
| /derby/hallow2012/ulrikehall12.htm                 |         1 |
| /derby/hallow2013/cindyhall13.htm                  |         1 |
| /derby/hallow2013/kathhall13.htm                   |         1 |
| /derby/hallow2013/marihall13.htm                   |         1 |
| /derby/hallow2013/shemhall13.htm                   |         1 |
| /derby/hallow2014/bethwhall14.htm                  |         1 |
| /derby/hallow2014/cindyhall14.htm                  |         1 |
| /derby/hallow2014/flcovenhall14.htm                |         1 |
| /derby/hallow2014/kathhall14.htm                   |         1 |
| /derby/hallow2014/lydiahall14.htm                  |         1 |
| /derby/hallow2014/mariahall14.htm                  |         1 |
| /derby/hallow2014/nnshall14.htm                    |         1 |
| /derby/hallow2014/shem2hall14.htm                  |         1 |
| /derby/hallow2014/shemhall14.htm                   |         1 |
| /derby/hallow2014/ullihall14.htm                   |         1 |
| /derby/hallow2015/cindychall15.htm                 |         1 |
| /derby/hallow2015/mari2hall15.htm                  |         1 |
| /derby/hallow2015/marihall15.htm                   |         1 |
| /derby/hallow2015/nnshall15.htm                    |         1 |
| /derby/hallow2015/shem2hall15.htm                  |         1 |
| /derby/hallow2015/shemhall15.htm                   |         1 |
| /derby/hallow2015/ullihall15.htm                   |         1 |
| /derby/hannahj1.htm                                |      NULL |
| /derby/harveys1d.htm                               |         1 |
| /derby/hazel1.htm                                  |         1 |
| /derby/heathf5b.htm                                |         1 |
| /derby/helen1k.htm                                 |         1 |
| /derby/hladini1.htm                                |      NULL |
| /derby/hleigh4.htm                                 |         1 |
| /derby/hleigh5.htm                                 |         1 |
| /derby/isara2.htm                                  |      NULL |
| /derby/jackc10.htm                                 |         1 |
| /derby/jackc11.htm                                 |         1 |
| /derby/jackc12b.htm                                |         1 |
| /derby/jackc13.htm                                 |         1 |
| /derby/jackc7.htm                                  |         1 |
| /derby/jamie2c.htm                                 |         1 |
| /derby/jamie3e.htm                                 |         1 |
| /derby/jan2h.htm                                   |      NULL |
| /derby/jancat4.htm                                 |         1 |
| /derby/jancat7.htm                                 |         1 |
| /derby/jancat9.htm                                 |         1 |
| /derby/janetr1.htm                                 |         1 |
| /derby/janetr2.htm                                 |         1 |
| /derby/janetr3.htm                                 |         1 |
| /derby/janetr4.htm                                 |         1 |
| /derby/janetr5.htm                                 |         1 |
| /derby/janetr6.htm                                 |         1 |
| /derby/janetr7.htm                                 |         1 |
| /derby/janetr8.htm                                 |         1 |
| /derby/janetr9.htm                                 |         1 |
| /derby/janis2.htm                                  |         1 |
| /derby/jaoctgohono2016.htm                         |         1 |
| /derby/jeanm1r.htm                                 |         1 |
| /derby/jennh2.htm                                  |         1 |
| /derby/jennh3.htm                                  |         1 |
| /derby/jennh4.htm                                  |         1 |
| /derby/jennh5.htm                                  |         1 |
| /derby/jennh6.htm                                  |         1 |
| /derby/jennh7.htm                                  |         1 |
| /derby/jennh8.htm                                  |         1 |
| /derby/jenray1c.htm                                |      NULL |
| /derby/jessa1.htm                                  |         1 |
| /derby/jessil1b.htm                                |         1 |
| /derby/jessr2.htm                                  |         1 |
| /derby/jesss1d.htm                                 |      NULL |
| /derby/jessw1b.htm                                 |      NULL |
| /derby/jimd1b.htm                                  |         1 |
| /derby/jimd2.htm                                   |         1 |
| /derby/jimd3.htm                                   |         1 |
| /derby/jimd4.htm                                   |         1 |
| /derby/jimd5.htm                                   |         1 |
| /derby/jimgm1.htm                                  |      NULL |
| /derby/jimgm10.htm                                 |         1 |
| /derby/jimgm11.htm                                 |         1 |
| /derby/jimgm2.htm                                  |         1 |
| /derby/jimgm3.htm                                  |         1 |
| /derby/jimgm4.htm                                  |         1 |
| /derby/jimgm5.htm                                  |         1 |
| /derby/jimgm6.htm                                  |         1 |
| /derby/jimgm7.htm                                  |         1 |
| /derby/jimgm8.htm                                  |         1 |
| /derby/jimgm9.htm                                  |         1 |
| /derby/jodi1.htm                                   |      NULL |
| /derby/john8w.htm                                  |      NULL |
| /derby/jose14.htm                                  |         1 |
| /derby/jose15.htm                                  |      NULL |
| /derby/jose16.htm                                  |         1 |
| /derby/judyk1.htm                                  |      NULL |
| /derby/juliac1.htm                                 |         1 |
| /derby/julieh3.htm                                 |         1 |
| /derby/justine1.htm                                |         1 |
| /derby/justine2.htm                                |         1 |
| /derby/justine3.htm                                |         1 |
| /derby/justine4.htm                                |         1 |
| /derby/kalee1.htm                                  |         1 |
| /derby/kalee2.htm                                  |         1 |
| /derby/kalee3d.htm                                 |         1 |
| /derby/karena3.htm                                 |         1 |
| /derby/karenw1.htm                                 |         1 |
| /derby/karenw2.htm                                 |         1 |
| /derby/karenw3.htm                                 |      NULL |
| /derby/karenw4.htm                                 |         1 |
| /derby/katar12.htm                                 |         1 |
| /derby/katep1.htm                                  |         1 |
| /derby/kath2.htm                                   |      NULL |
| /derby/kathart2e.htm                               |         1 |
| /derby/kathy14c.htm                                |         1 |
| /derby/kathy15.htm                                 |         1 |
| /derby/kathy16.htm                                 |         1 |
| /derby/kathy17.htm                                 |         1 |
| /derby/kathy18.htm                                 |         1 |
| /derby/kathy19.htm                                 |         1 |
| /derby/kathy20e.htm                                |         1 |
| /derby/kathy21.htm                                 |         1 |
| /derby/kathy22.htm                                 |         1 |
